Evergreen Valley College	CS 10A - Intro to Computer Science for Science, Mathematics, and Engineering I (4.00)	[['COMSC 075 - Computer Science I: Introduction to Program Structures (3.00)'], ['CIT 20 - Program Design and Development (3.00)'], ['ENGR 050 - Introduction to Computing (4.00)']]
Evergreen Valley College	CS 10B - Intro to Computer Science for Science, Mathematics, and Engineering II (4.00)	[['COMSC 076 - Computer Science II: Introduction to Data Structures (3.00)']]
Evergreen Valley College	MATH 9A - First-Year Calculus (4.00) & MATH 9B - First-Year Calculus (4.00) & MATH 9C - First-Year Calculus (4.00)	[['MATH 071 - Calculus I with Analytic Geometry (5.00)'], ['MATH 072 - Calculus II with Analytic Geometry (5.00)'], ['MATH 066 - Calculus I Late Transcendentals for STEM (4.00)', 'MATH 067 - Calculus II Late Transcendentals for STEM (4.00)']]
Evergreen Valley College	PHYS 40A - General Physics (5.00)	[['PHYS 004A - General Physics (5.00)'], ['PHYS 007A - Calculus-Based General Physics for Scientists and Engineers - I (4.00)']]
Evergreen Valley College	CS 11 - Intro to Discrete Structures (4.00)	[['COMSC 080 - Discrete Structures (3.00)']]
Evergreen Valley College	CS 10C - Intro to Data Structures and Algorithms (4.00)	[['No Course Articulated']]
Evergreen Valley College	CS 61 - Machine Organization and Assembly Language Programming (4.00)	[['No Course Articulated']]
Los Angeles City College	CS 10A - Intro to Computer Science for Science, Mathematics, and Engineering I (4.00)	[['CS 116 - Programming In C++ (3.00)'], ['CS 113 - Programming in JAVA (3.00)']]
Los Angeles City College	CS 10B - Intro to Computer Science for Science, Mathematics, and Engineering II (4.00)	[['CS 216 - Object Oriented Programming In C++ (3.00)']]
Los Angeles City College	MATH 9A - First-Year Calculus (4.00) & MATH 9B - First-Year Calculus (4.00) & MATH 9C - First-Year Calculus (4.00)	[['MATH 261 - Calculus I (5.00)', 'MATH 262 - Calculus II (5.00)']]
Los Angeles City College	PHYS 40A - General Physics (5.00)	[['PHYSICS 101 - Physics for Engineers and Scientists I (5.00)']]
Los Angeles City College	CS 11 - Intro to Discrete Structures (4.00)	[['MATH 272 - Methods of Discrete Mathematics (5.00)']]
Los Angeles City College	CS 10C - Intro to Data Structures and Algorithms (4.00)	[['CS 136 - Introduction to Data Structures (3.00)']]
Los Angeles City College	CS 61 - Machine Organization and Assembly Language Programming (4.00)	[['CS 130 - Introduction To Computer Architecture and Organization (3.00)']]
College of Marin	CS 10A - Intro to Computer Science for Science, Mathematics, and Engineering I (4.00)	[['COMP 130 - Introduction to Computer Programming Using C++ (4.00)'], ['COMP 135 - Introduction to Computer Programming Using Java (4.00)']]
College of Marin	CS 10B - Intro to Computer Science for Science, Mathematics, and Engineering II (4.00)	[['COMP 235 - Advanced Programming in C++ (4.00)']]
College of Marin	MATH 9A - First-Year Calculus (4.00) & MATH 9B - First-Year Calculus (4.00) & MATH 9C - First-Year Calculus (4.00)	[['MATH 123 - Analytic Geometry and Calculus I (5.00)', 'MATH 124 - Analytic Geometry and Calculus II (5.00)']]
College of Marin	PHYS 40A - General Physics (5.00)	[['PHYS 207A - Mechanics and Properties of Matter (5.00)']]
College of Marin	CS 11 - Intro to Discrete Structures (4.00)	[['COMP 117 - Discrete Mathematics (3.00)']]
College of Marin	CS 10C - Intro to Data Structures and Algorithms (4.00)	[['COMP 220 - Data Structures and Algorithms (3.00)']]
College of Marin	CS 61 - Machine Organization and Assembly Language Programming (4.00)	[['COMP 160 - Computer Organization: An Assembly Language Perspective (3.00)']]
College of San Mateo	CS 10A - Intro to Computer Science for Science, Mathematics, and Engineering I (4.00)	[['CIS 254 - Introduction to Object-Oriented Program Design (4.00)'], ['CIS 278 - (CS1)Programming Methods I: C++ (4.00)']]
College of San Mateo	CS 10B - Intro to Computer Science for Science, Mathematics, and Engineering II (4.00)	[['CIS 255 - (CS1) Programming Methods: Java (4.00)'], ['CIS 278 - (CS1)Programming Methods I: C++ (4.00)'], ['CIS 279 - (CS2) Data Structures: C ++ (4.00)']]
College of San Mateo	MATH 9A - First-Year Calculus (4.00) & MATH 9B - First-Year Calculus (4.00) & MATH 9C - First-Year Calculus (4.00)	[['MATH 241 - Applied Calculus I (5.00)'], ['MATH 242 - Applied Calculus II (3.00)'], ['MATH 251 - Calculus with Analytic Geometry I (5.00)', 'MATH 252 - Calculus with Analytic Geometry II (5.00)']]
College of San Mateo	PHYS 40A - General Physics (5.00)	[['PHYS 250 - Physics with Calculus I (4.00)']]
College of San Mateo	CS 11 - Intro to Discrete Structures (4.00)	[['MATH 268 - Discrete Mathematics (4.00)'], ['CIS 262 - Discrete Mathematics for Computer Science (3.00)']]
College of San Mateo	CS 10C - Intro to Data Structures and Algorithms (4.00)	[['CIS 256 - (CS2) Data Structures: Java (4.00)']]
College of San Mateo	CS 61 - Machine Organization and Assembly Language Programming (4.00)	[['CIS 264 - Computer Organization and Systems Programming (4.00)']]
College of the Sequoias	CS 10A - Intro to Computer Science for Science, Mathematics, and Engineering I (4.00)	[['COMP 008 - Programming Concepts (Java) (4.00)'], ['CSCI 001 - Programming Concepts/Method 1 (4.00)']]
College of the Sequoias	CS 10B - Intro to Computer Science for Science, Mathematics, and Engineering II (4.00)	[['CSCI 002 - Programming Concepts/Method 2 (4.00)']]
College of the Sequoias	MATH 9A - First-Year Calculus (4.00) & MATH 9B - First-Year Calculus (4.00) & MATH 9C - First-Year Calculus (4.00)	[['MATH 065 - Calculus 1 (4.00)', 'MATH 066 - Calculus 2 (4.00)']]
College of the Sequoias	PHYS 40A - General Physics (5.00)	[['PHYS 055 - Physics 1: Mechanics & Waves (4.00)']]
College of the Sequoias	CS 11 - Intro to Discrete Structures (4.00)	[['No Course Articulated']]
College of the Sequoias	CS 10C - Intro to Data Structures and Algorithms (4.00)	[['No Course Articulated']]
College of the Sequoias	CS 61 - Machine Organization and Assembly Language Programming (4.00)	[['No Course Articulated']]
Butte College	CS 10A - Intro to Computer Science for Science, Mathematics, and Engineering I (4.00)	[['CSCI 20 - Programs and Algorithms I (3.00)']]
Butte College	CS 10B - Intro to Computer Science for Science, Mathematics, and Engineering II (4.00)	[['CSCI 21 - Programs and Algorithms II (3.00)']]
