CSU Fullerton,[['MATH 338 - Statistics Applied to Natural Sciences (4.00)']]
CSU Fullerton,"[['--12 Units from the following'],['BIOL 101 - Elements of Biology (3.00)'],['BIOL 101L - Elements of Biology Laboratory (1)'],['BIOL 151 - Cellular and Molecular Biology (4.00)'],['BIOL 152 - Evolution and Organismal Biology (4.00)'],['CHEM 120A - General Chemistry (5.00)'],['CHEM 120B - General Chemistry (5.00)'],['CHEM 123 - Chemistry for Engineers (3.00)'],['CHEM 125 - General Chemistry B Lecture (3.00)'],['GEOL 101 - Introduction to Geology (3.00)'],['GEOL 101L - Introduction to Geology Laboratory (1)'],['GEOL 201 - Earth History (3.00)'],['GEOL 201L - Earth History Supplemental Lab (1)'],['MATH 250A - Calculus III (4.00)'],['MATH 250B - Introduction to Linear Algebra and Differential Equations (4.00)'],['PHYS 225 - Fundamental Physics - Mechanics (3.00)'],['PHYS 225L - Fundamental Physics - Laboratory (1)'],['PHYS 226 - Fundamental Physics - Electricity and Magnetism (3.00)'],['PHYS 226L - Fundamental Physics - Laboratory (1)'],['PHYS 227 - Fundamental Physics - Waves, Optics, and Modern Physics (1-3)'],['PHYS 227L - Fundamental Physics - Laboratory (1)']]"
CSU Fullerton,Total courses: 6
CSU Channel Islands,[['MATH 150 - Calculus I (4.00)']]
CSU Channel Islands,[['MATH 151 - Calculus II (4.00)']]
CSU Channel Islands,[['MATH 240 - Linear Algebra (3.00)']]
CSU Channel Islands,Total courses: 3
Chino State,[['CSCI/MATH 217 - Discrete Mathematics (3.00)']]
Chino State,[['MATH 120 - Analytic Geometry and Calculus (4.00)']]
Chino State,[['MATH 121 - Analytic Geometry and Calculus (4.00)']]
Chino State,Total courses: 3
CSU Dominguez Hills,[['MAT 191 - Calculus I (5.00)']]
CSU Dominguez Hills,[['MAT 193 - Calculus II (5.00)']]
CSU Dominguez Hills,[['MAT 271 - Foundations of Higher Mathematics (3.00)']]
CSU Dominguez Hills,[['MAT 281 - Discrete Mathematics (3.00)']]
CSU Dominguez Hills,Total courses: 4
CSU East Bay,[['CS 211 - Discrete Structures (3.00)']]
CSU East Bay,[['MATH 130 - Calculus I (4.00)']]
CSU East Bay,[['MATH 131 - Calculus II (3.00)']]
CSU East Bay,[['MATH 225 - Numerical Algorithms and Linear Algebra for Computer Science (3.00)']]
CSU East Bay,Total courses: 4
Fresno State,"[['MATH 75 - Calculus I (4.00)', 'MATH 76 - Calculus II (4.00)']]"
Fresno State,Total courses: 2
Cal Poly Humboldt,"[['STAT 108 - Elementary Statistics (3.00)'], ['STAT 108I - Elementary Statistics with Integrated Support (3.00)']]"
Cal Poly Humboldt,"[['MATH 109 - Calculus I (4.00)'], ['MATH 105 - Calculus for the Biological Sciences and Natural Resources (3.00)']]"
Cal Poly Humboldt,[['MATH 253 - Discrete Mathematics (3.00)']]
Cal Poly Humboldt,Total courses: 3
CSU Long Beach,[['CECS 228 - Discrete Structures with Computing Applications (3.00)']]
CSU Long Beach,[['CECS 229 - Discrete Structures with Computing Applications II (3.00)']]
CSU Long Beach,[['MATH 122 - Calculus I (4.00)']]
CSU Long Beach,[['MATH 123 - Calculus II (4.00)']]
CSU Long Beach,Total courses: 4
CSU Northridge,[['COMP 256/L - Discrete Structures for Computer Science and Lab (3/1)']]
CSU Northridge,[['MATH 150A - Calculus I (5.00)']]
CSU Northridge,[['MATH 150B - Calculus II (5.00)']]
CSU Northridge,[['MATH 262 - Introduction to Linear Algebra (3.00)']]
CSU Northridge,Total courses: 4
Cal Poly Pomona,[['CS 1300 - Discrete Structures (3.00)']]
Cal Poly Pomona,[['MAT 1140 - Calculus I (4.00)']]
Cal Poly Pomona,[['MAT 1150 - Calculus II (4.00)']]
Cal Poly Pomona,[['STA 2260 - Probability and Statistics for Computer Scientists and Engineers (3.00)']]
Cal Poly Pomona,Total courses: 4
Sacramento State,[['CSC 28 - Discrete Structures for Computer Science']]
Sacramento State,[['MATH 30 - Calculus I']]
Sacramento State,[['MATH 31 - Calculus II']]
Sacramento State,"[['STAT 50 - Introduction to Probability and Statistics '], ['ENGR 115 - Statistics For Engineers']]"
Sacramento State,"[['MATH 35 - Introduction to Linear Algebra (2.00)'], ['MATH 100 - Applied Linear Algebra (2.00)'], ['MATH 101 - Combinatorics'], ['MATH 102 - Number Theory'], ['MATH 150 - Introduction to Numerical Analysis'], ['PHIL 160 - Deductive Logic II'], ['STAT 103 - Intermediate Statistics'], ['STAT 115A - Introduction to Probability Theory'], ['STAT 155 - Introduction to Techniques of Operations Research']]"
Sacramento State,Total courses: 5
CSU San Bernardino,[['MATH 2720 - Discrete Mathematics']]
CSU San Bernardino,[['MATH 2210 - Calculus I']]
CSU San Bernardino,[['MATH 2220 - Calculus II']]
CSU San Bernardino,[['MATH 2265 - Statistics with Applications']]
CSU San Bernardino,[['MATH 2310 - Applied Linear Algebra']]
CSU San Bernardino,Total courses: 5
San Diego State,[['MATH 150 - Calculus I (4.00)']]
San Diego State,[['MATH 151 - Calculus II (4.00)']]
San Diego State,[['MATH 245 - Discrete Mathematics (3.00)']]
San Diego State,[['MATH 254 - Introduction to Linear Algebra (3.00)']]
San Diego State,"[['STAT 250 - Basic Statistical Methods (3.00) '], ['STAT 119 - Elementary Statistics (3 units, acceptable but NOT RECOMMENDED)']]"
San Diego State,Total courses: 5
San Francisco State,[['MATH 226 - Calculus I']]
San Francisco State,[['MATH 227 - Calculus II']]
San Francisco State,[['MATH 324 - Probability and Statistics with Computing']]
San Francisco State,[['MATH 325 - Linear Algebra']]
San Francisco State,[['CSC 230 - Discrete Mathematical Structures for Computer Science']]
San Francisco State,Total courses: 5
San Jose State,[['MATH 30 - Calculus I 3 (MATH 30X & MATH 30W (5-units) may be used in place of MATH 30.)']]
San Jose State,[['MATH 31 - Calculus II (4.00)']]
San Jose State,[['MATH 42 - Discrete Mathematics (3.00)']]
San Jose State,[['MATH 39 - Linear Algebra I (3.00)']]
San Jose State,"[['MATH 32 - Calculus III (3.00)'], ['MATH 142 - Introduction to Combinatorics (3.00)'], ['MATH 161A - Applied Probability and Statistics I (3.00)']]"
San Jose State,Total courses: 5
CSU San Marcos,"[['MATH 160 - Calculus with Applications, I (5.00)']]"
CSU San Marcos,"[['MATH 162 - Calculus with Applications, II (4.00)']]"
CSU San Marcos,[['MATH 270 - Basic Discrete Mathematics (3.00)']]
CSU San Marcos,"[['MATH 242 - Introduction to Statistics (3.00)'], ['MATH 440 - Introduction to Mathematical Probability and Statistics (4.00)']]"
CSU San Marcos,"[['MATH 264 - Introduction to Linear Algebra (3.00)'], ['MATH 374 - Linear Algebra (3.00)']]"
CSU San Marcos,Total courses: 5
Stainislaus State,[['MATH 1410 - Calculus I (4.00)']]
Stainislaus State,[['MATH 1420 - Calculus II (4.00)']]
Stainislaus State,"[['MATH 1620 - Probability and Statistics (4.00)'], ['MATH 1600 - Statistics (4.00)'], ['MATH 1602 - Statistics with Support II (3.00)']]"
Stainislaus State,[['MATH 2300 - Discrete Structures (3.00)']]
Stainislaus State,Total courses: 4
Sonoma State,[['CS 242 - Discrete Structures for Computer Science (4.00)']]
Sonoma State,[['MATH 161 - Differential and Integral Calculus I (4.00)']]
Sonoma State,"[['--Two additional courses from the following:'],['MATH 165 - Elementary Applied Statistics (4.00)'], ['MATH 211 - Differential and Integral Calculus II (4.00)'], ['MATH 222 - Elementary Applied Linear Algebra (3.00)'], ['MATH 241 - Linear Algebra with Applications in Differential Equations (4.00)'], ['PHYS 214 - Introduction to Physics II (4.00)']]"
Sonoma State,Total courses: 3
Cal Poly San Luis Obispo,[['CSC 248 - Discrete Structures (4.00)']]
Cal Poly San Luis Obispo,Total courses: 1
CSU Bakersfield,[['CMPS 2120 - Discrete Structures (4.00)']]
CSU Bakersfield,Total courses: 1
CSU Monterey Bay,[['MATH 170 - Discrete Mathematics (4.00)']]
CSU Monterey Bay,[['MATH 150 - Calculus I (4.00)']]
CSU Monterey Bay,"[['MATH 151 - Calculus II (4.00)'], ['MATH 270 - Mathematics for Computing (4.00)']]"
